,business_id ,categories,city,is_open,latitude,longitude,postal_code,pricerange,review_count,stars,state
46808,ftBEUG9M2x0j4Pm7APaXBw,"['Restaurants', 'Mexican']",Phoenix,1,33.4950978,-112.1144983,85017,2,9,3.0,AZ
46810,F5YzrBnOUDpgJkp9BK8cmQ,"['Sandwiches', 'Restaurants']",Phoenix,1,33.670446,-112.0313771,85024,1,37,2.0,AZ
46812,VcYpdJIoDgwBOdIJ_IvadA,"['Food', 'Delis', 'Desserts', 'Sandwiches', 'Restaurants']",Phoenix,1,33.494584,-111.9893773,85018,1,79,3.5,AZ
46826,Rg4FHrDOD2DJeDY_khy-0w,"['Fast Food', 'Chinese', 'Gluten-Free', 'Restaurants', 'Asian Fusion']",Gilbert,1,33.3300431,-111.790936,85296,1,97,3.0,AZ
46830,hFK8uBuuwZgyCMYAis60MA,"['Tex-Mex', 'Mexican', 'Fast Food', 'Restaurants']",Mesa,1,33.415549,-111.735609,85205,1,4,2.0,AZ
46833,VEknvhHwiTTSCR1ALRN0GA,"['Delis', 'Restaurants', 'Convenience Stores', 'Grocery', 'Food']",Scottsdale,1,33.5866143,-111.8472042,85259,1,27,5.0,AZ
46834,HjnqWaD1vSQQDp1bsUTt7A,"['Restaurants', 'Fast Food', 'Sandwiches']",Chandler,1,33.2344417,-111.86339,85248,1,11,2.5,AZ
46836,9Jo1pu0y2zU6ktiwQm6gNA,"['Fish & Chips', 'Restaurants', 'Hawaiian', 'Poke', 'Food', 'Seafood']",Chandler,1,33.2468467114,-111.866191932,85248,2,153,4.0,AZ
46841,ro69vDxjgaDIIdRgTrSE_w,"['Restaurants', 'Italian', 'Food', 'Pizza']",Peoria,1,33.6395526002,-112.252310067,85382,1,26,4.0,AZ
46843,oe70Wgf1Fx_PcyS_Wb86PA,"['Bars', 'Cafes', 'Nightlife', 'Restaurants', 'American (Traditional)', 'Breakfast & Brunch']",Mesa,1,33.4202305748,-111.828472428,85201,2,17,3.0,AZ
46855,-dhuOV5E2-H0K39ez58K9A,"['Burgers', 'Restaurants', 'Fast Food']",Scottsdale,1,33.6261768,-111.891437,85260,1,19,2.5,AZ
46864,76u0BfurPWxXTEUdkRTefA,"['Restaurants', 'Italian']",Cave Creek,1,33.7515472,-111.9913402,85331,2,118,3.5,AZ
46866,VEmnM04OO4DwH9WXw_eO7Q,"['Restaurants', 'Breakfast & Brunch']",Chandler,0,33.2614582,-111.8844394,85248,2,27,3.0,AZ
46868,bxgrZLHU3R3dhDM32VXuGw,"['Restaurants', 'Chinese', 'Seafood']",Phoenix,0,33.4552907,-111.9878697,85008,2,7,2.5,AZ
46869,hzMhB8ft6ewaxbZnEcy5pw,"['Food', 'American (Traditional)', 'Pubs', 'Restaurants', 'Nightlife', 'Beer Bar', 'Beer', 'Wine & Spirits', 'Bars']",Chandler,1,33.2613947,-111.8613829,85248,2,57,4.0,AZ
46879,ltWlvxGu8iKjyYxLIZAYXw,"['Fast Food', 'Burgers', 'Restaurants']",Phoenix,1,33.6381204,-112.0638685,85022,1,16,2.5,AZ
46881,Z3VRcxsqLX6qtvsMWl83ow,"['Restaurants', 'Mediterranean', 'Gluten-Free', 'Food', 'Greek', 'Health Markets', 'Specialty Food', 'Food Delivery Services']",Gilbert,1,33.3290155,-111.7906651,85296,0,7,5.0,AZ
46885,yBfNLAYCaPE4QlejNCWrDg,"['Sandwiches', 'Restaurants', 'Italian', 'Pizza']",Phoenix,1,33.4518,-111.9789,85008,1,21,4.0,AZ
46887,xEHTmRGyoj6y8m2qY50opw,"['Restaurants', 'Chinese']",Litchfield Park,1,33.5097792,-112.3393487,85340,2,53,3.5,AZ
46899,epyhvtf5JH5sAJggINVglg,"['Hot Dogs', 'Restaurants', 'Barbeque', 'Tobacco Shops', 'Pizza', 'Delis', 'Food', 'Beer', 'Wine & Spirits', 'Shopping', 'Convenience Stores']",Mesa,1,33.4081202,-111.615811,85208,2,8,4.0,AZ
46901,0KpoeCt1E-SQsUBwtjLAEw,"['Cafes', 'Greek', 'Restaurants', 'Mediterranean']",Phoenix,1,33.4469981,-112.0712244,85004,2,12,3.5,AZ
46905,qSjdn2hHYRoqllE5HkWRYg,"['Shopping', 'Food', 'Bakeries', 'Grocery', 'Restaurants']",Scottsdale,0,33.6272242,-111.895645,85260,1,7,4.5,AZ
46906,cILk7PnJBxNsMmGhQU2cyA,"['Restaurants', 'Food', 'Tapas Bars', 'Coffee & Tea']",Phoenix,0,33.5194664,-112.0653473,85014,2,27,3.5,AZ
46907,U21YaTK4PVlfNHQSyBkJUg,"['Mexican', 'Restaurants']",Phoenix,1,33.5599701,-112.0657004,85020,1,129,4.0,AZ
46910,8WwGP-B3Zxh_03FxZ3gC-g,"['Mexican', 'Restaurants']",Phoenix,1,33.4515772,-112.1279508,85009,1,14,4.0,AZ
46918,bVTWcZWhtJc4IjWy_74CYQ,"['Italian', 'Salad', 'Nightlife', 'Restaurants', 'Wine Bars', 'Bars']",Goodyear,1,33.464157,-112.3905651,85395,2,119,3.5,AZ
46925,7eQoxWr9RzyCB9IFvqHUPA,"['Restaurants', 'Sandwiches', 'Italian', 'Chicken Wings', 'Pizza']",Phoenix,1,33.5124076744,-112.065353394,85014,2,338,4.0,AZ
46930,dYv_CRbiWPhSG_V4ZlTIQg,"['Mexican', 'Restaurants']",Phoenix,0,33.465398,-112.1174947,85009,1,4,3.0,AZ
46941,-FyfimfMvvOcMT7Cr4q2Aw,"['Fast Food', 'Restaurants', 'Mexican']",Glendale,1,33.5386523,-112.1859866,85308,0,6,4.0,AZ
46955,46F4FywjDlqMiHG57NF7eg,"['Mexican', 'Local Flavor', 'Restaurants']",Phoenix,0,33.305824,-111.991311,85048,2,109,3.0,AZ
46956,sS__otwzn0INyR_5Dimfdg,"['Mexican', 'Restaurants']",Phoenix,1,33.4655783426,-112.09633512,85007,1,92,4.5,AZ
46964,0xR-5RQ7FWDL09XsnUZI6g,"['Bars', 'American (Traditional)', 'Nightlife', 'Karaoke', 'Restaurants']",Tempe,0,33.4220789,-111.9445979,85281,2,6,2.0,AZ
46965,EHgGscaiJBghjZVT9hsBFw,"['Restaurants', 'Pizza']",Tempe,0,33.422728,-111.951494,85281,2,19,3.5,AZ
46972,nirw-sDOBF12TA6Mh8ju7g,"['Restaurants', 'Sandwiches', 'Mediterranean']",Tempe,0,33.4222382,-111.9359122,85281,1,23,3.0,AZ
46990,kHZeGxR7zkW0T5Nym0NjCA,"['Chinese', 'Restaurants']",Peoria,1,33.6514045,-112.25585,85382,1,33,3.5,AZ
47000,mJHoOJH10A-cjtRdQCV6ow,"['American (Traditional)', 'Restaurants']",Phoenix,0,33.4951559,-112.0629953,85014,2,63,3.5,AZ
47004,33WmYtQdklKb4OlEjnH6vQ,"['Desserts', 'Breakfast & Brunch', 'Restaurants', 'Bakeries', 'Food']",Mesa,0,33.4158192286,-111.842153418,85201,1,15,5.0,AZ
47005,xBwE7uIx-yN-n4OpNeAaDQ,"['Pizza', 'Restaurants', 'Italian']",Mesa,1,33.4392569,-111.7352427,85205,2,33,2.0,AZ
47010,ocpUkvTKGS2q_etzVAydaA,"['Food', 'Donuts', 'Breakfast & Brunch', 'Juice Bars & Smoothies', 'Restaurants', 'Bubble Tea']",Scottsdale,0,33.4861089,-111.908902,85251,1,15,4.5,AZ
47011,3fs1mnE8iZJGgpezaFHaIg,"['Nightlife', 'Bars', 'American (New)', 'Restaurants', 'Breakfast & Brunch', 'Local Flavor', 'Lounges', 'Dance Clubs']",Scottsdale,0,33.500169,-111.919817,85251,2,25,4.0,AZ
47012,cO3m54wXVDJW8ryy_2wpBQ,"['Restaurants', 'Shaved Ice', 'Mexican', 'Food', 'Ice Cream & Frozen Yogurt']",Phoenix,1,33.567251,-112.081407,85021,1,13,5.0,AZ
47013,kQbo5EmBXphXfLFddMqsug,"['Restaurants', 'American (Traditional)', 'Cafes']",Phoenix,1,33.4724737,-112.0722009,85004,2,25,4.0,AZ
47023,4_eSqUE-WNGv0aUV1N9XcA,"['Bars', 'Lounges', 'American (New)', 'Nightlife', 'Restaurants']",Scottsdale,0,33.5814339,-111.8795353,85260,2,9,2.5,AZ
47024,5zRZ-h3iEXzjyad8gox39w,"['Mexican', 'Tex-Mex', 'Food', 'Fast Food', 'Restaurants']",Scottsdale,1,33.6762391927,-111.923945946,85255,1,30,3.5,AZ
47025,JR2ma-JU1CO_xVD_p5-RPw,"['American (Traditional)', 'Restaurants', 'Seafood']",Tempe,1,33.378744,-111.9663436,85283,2,244,3.0,AZ
47040,WR2J_AufGGdPrJobNb5GHw,"['Beauty & Spas', 'Event Planning & Services', 'Day Spas', 'Cosmetics & Beauty Supply', 'Shopping', 'Hotels & Travel', 'Restaurants', 'Hotels']",Chandler,1,33.266508,-111.993195,85226,3,70,4.5,AZ
47041,YYZGRUCevWS41VZFxp4rrA,"['American (Traditional)', 'Burgers', 'Restaurants']",Tempe,1,33.351139,-111.963499,85283,2,85,3.5,AZ
47042,b65Ugu0VDKDNbLq7sW9RDQ,"['Restaurants', 'Mexican']",Tempe,1,33.3633965,-111.9097331,85283,1,65,3.5,AZ
47047,yDKmcWQ_Zycr4ekLV4CqFg,"['Japanese', 'Restaurants']",Phoenix,0,33.4800519,-111.9618902,85018,0,4,3.0,AZ
47049,mJFdBXviC-1YRtY51XnS6A,"['Restaurants', 'Mexican']",Scottsdale,1,33.580915,-111.92685,85254,1,176,4.0,AZ
47058,kkEqZmVvVkgmCaOqE13mDg,"['Asian Fusion', 'Japanese', 'Sushi Bars', 'Restaurants']",Phoenix,1,33.5826520546,-112.118525505,85051,1,52,4.0,AZ
47062,W6GuGdmaArR98U0y6fvNVQ,"['Food Stands', 'Sandwiches', 'Restaurants', 'Cheesesteaks']",Phoenix,0,33.4954475,-112.0050862,85018,1,8,4.0,AZ
47071,l683preTG0GIk9XMaHAUNA,"['Mexican', 'Restaurants']",Phoenix,1,33.4796302,-112.0121856,85008,1,12,3.5,AZ
47089,9AJcD4UfawSSgc5007SWAw,"['Buffets', 'Chinese', 'Restaurants']",Mesa,0,33.3880497,-111.8402882,85210,1,14,2.5,AZ
47090,hPfszfTC6xu9Ysd3sIHm8Q,"['Food', 'Restaurants', 'Japanese', 'Sushi Bars', 'Ethnic Food', 'Asian Fusion', 'Specialty Food', 'Chinese']",Glendale,1,33.7136149619,-112.201048359,85310,2,152,4.0,AZ
47091,5Ip4_yFvx3sz4qMqxl-4mw,"['Restaurants', 'Breakfast & Brunch', 'Food Delivery Services', 'Food']",Scottsdale,0,33.620562,-111.8963279,85260,1,151,3.5,AZ
47095,W9y-Bl9030-rmfxSTmUD_g,"['Cantonese', 'Thai', 'Vietnamese', 'Restaurants', 'Chinese']",Gilbert,1,33.3788895537,-111.779750683,85234,1,430,4.5,AZ
47098,RPO5ISR18Xllgk9ahdPepA,"['Restaurants', 'Food', 'Desserts', 'Bars', 'Nightlife', 'American (New)']",Phoenix,1,33.5091275,-112.0124434,85018,3,302,4.5,AZ
47105,SiKr66AlgQWPqebYm5LfcQ,"['Chicken Wings', 'Pizza', 'Restaurants', 'Food']",Chandler,0,33.2464267,-111.8428351,85248,1,42,4.0,AZ
47108,-ITj6Pu8Gdw8MmLf0XBEKQ,"['Sushi Bars', 'Restaurants', 'Japanese']",Phoenix,1,33.6752320021,-111.979702925,85050,2,319,4.0,AZ
47116,mmrnmgfwngI8xe7lYgQvdQ,"['Restaurants', 'Chinese']",Mesa,0,33.3951613,-111.7018452,85206,1,3,4.0,AZ
47117,fjMCpoHsXKLerXiLW9ChKg,"['Chinese', 'Restaurants']",Chandler,1,33.29063715,-111.840657534,85286,1,121,3.5,AZ
47122,mX2L5zlPzXbXtmOggTMpuQ,"['Barbeque', 'Restaurants']",Phoenix,1,33.6382752375,-112.066554184,85022,2,87,3.0,AZ
47139,Puo7pY8_h7acOb826Q27pg,"['Restaurants', 'Pizza']",Peoria,1,33.5943432,-112.2207016,85381,2,18,2.0,AZ
47140,9FiuhDNerr8QUWVV1rb4XA,"['Restaurants', 'Pizza']",Peoria,1,33.6084779,-112.2387121,85381,2,14,3.5,AZ
47144,9ugldqLxU4IfRO-EG4WrQQ,"['Restaurants', 'Hot Dogs', 'Burgers']",Phoenix,1,33.4453626,-112.0674961,85004,1,6,3.0,AZ
47145,V9xCRaWVXyOR1M-Jz0nLLQ,"['Fast Food', 'Caterers', 'Restaurants', 'Event Planning & Services']",Chandler,1,33.28190479,-111.7903771,85286,1,60,4.5,AZ
47154,TZl7YBuzo5awZP8QJDLg_w,"['Restaurants', 'Mexican']",Phoenix,1,33.5289148,-112.064517,85014,2,78,3.5,AZ
47155,_6mvQX9x66oz046eS5ii8w,"['Mexican', 'Restaurants']",Phoenix,1,33.4804917,-112.0490225,85014,1,167,4.0,AZ
47160,gj-JZL21QmG8jdArjZb_TQ,"['Restaurants', 'Chicken Wings']",Phoenix,1,33.5092003,-112.1867111,85033,1,5,1.5,AZ
47165,8h4bFfnVskpCClFd0OKagA,"['American (New)', 'Bars', 'Restaurants', 'Lounges', 'Nightlife', 'Dance Clubs']",Scottsdale,0,33.497888,-111.923117,85251,4,17,3.0,AZ
47169,nTSGUY0QJtmsb6QM2Ei61w,"['Burgers', 'Restaurants']",Phoenix,0,33.480085,-112.13332,85017,1,10,3.5,AZ
47187,aKFA85Miwb96A0IAS3mRgQ,"['Restaurants', 'Bars', 'Nightlife', 'American (New)']",Phoenix,1,33.4596984703,-112.074195267,85003,2,268,3.5,AZ
47189,eCpYibtils6Xg_FzBjqe8A,"['Steakhouses', 'Restaurants', 'Food', 'Seafood']",Mesa,1,33.4306568,-111.8776122,85201,3,12,3.5,AZ
47192,WScGH9XsG8-XF_HLqviAgw,"['Restaurants', 'Pizza', 'Italian']",Scottsdale,1,33.6197724,-111.8921802,85260,2,119,3.5,AZ
47209,Rvj3cDAiXInbZD4l6bw-lg,"['Vietnamese', 'Restaurants']",Peoria,1,33.5966878,-112.2223238,85381,1,144,3.5,AZ
47212,8PBq-MHyLDrhkaTf72Foww,"['Nightlife', 'Restaurants', 'Bars', 'Mexican', 'Dive Bars']",Tempe,1,33.3441506,-111.96368,85284,2,164,3.0,AZ
47215,_glMJT-AR1vNt-eatEdyeA,"['Restaurants', 'American (New)', 'Sports Bars', 'Nightlife', 'Chicken Wings', 'Bars']",Gilbert,1,33.3778667451,-111.740215385,85234,2,52,3.0,AZ
47217,q9GRVuEPoFhvA3NoscW0ow,"['Mexican', 'Restaurants']",Phoenix,0,33.4949347,-112.0020575,85018,2,9,3.0,AZ
47218,luOWGdtAfsbrZ5kC_cjuYA,"['Mexican', 'Restaurants']",Peoria,0,33.5810883,-112.2404974,85345,1,36,4.0,AZ
47219,-092wE7j5HZOogMLAh40zA,"['Restaurants', 'Chinese']",Peoria,1,33.5819938,-112.2369102,85345,1,83,3.5,AZ
47221,w_jWfbRqWGJ9AcTATb3RbA,"['Italian', 'Restaurants']",Chandler,0,33.3416209,-111.8595475,85224,2,6,2.0,AZ
47222,TH6mQqMfKATGjuW9SfoVSg,"['Restaurants', 'Mexican']",Chandler,1,33.3074261253,-111.874065756,85224,1,156,3.5,AZ
47231,xphMonhn4PxoflUjgE_RXg,"['Restaurants', 'American (New)', 'Fast Food']",Mesa,1,33.437944,-111.683737,85205,1,12,2.0,AZ
47234,IWSmIqFDxg7zyHXW1LxInw,"['Seafood Markets', 'Specialty Food', 'Food', 'Seafood', 'Restaurants', 'Barbeque']",Scottsdale,0,33.4652707845,-111.928442717,85257,2,16,3.5,AZ
47236,-sNi7U9seVfCr8T8nkWd_w,"['Caribbean', 'Restaurants', 'Hawaiian']",Mesa,1,33.380569,-111.7545927,85201,1,95,4.0,AZ
47237,bmQxZkn4hA8tEL-Z33pZKw,"['Cafes', 'Wine Bars', 'Bars', 'Nightlife', 'Restaurants']",Scottsdale,0,33.497828,-111.927267,85251,2,22,4.5,AZ
47241,yeTKcKUlTq-W7EJ5hPkqbw,"['Restaurants', 'Steakhouses']",Tempe,1,33.3937101,-111.9102597,85282,2,120,3.5,AZ
47242,zS3-CKZVVvUYvasJnAg-aA,"['Restaurants', 'Mexican']",Tempe,1,33.3779958947,-111.956962093,85282,1,150,4.0,AZ
47243,LIWc7LI1w2GbuEsTLwjWLg,"['Comfort Food', 'Restaurants', 'Local Flavor']",Mesa,0,33.4141147,-111.8303394,85254,2,3,3.5,AZ
47245,dGeQWmxfdQK5lL6Ag0BhIQ,"['Nightlife', 'Bars', 'American (Traditional)', 'Breakfast & Brunch', 'Pubs', 'Beer', 'Wine & Spirits', 'Food', 'Restaurants']",Chandler,1,33.319395,-111.874965,85224,2,50,2.5,AZ
47250,1r9xmPVZqsiTNQr_FAcs8w,"['Food', 'Restaurants', 'American (Traditional)', 'Ice Cream & Frozen Yogurt']",Phoenix,1,33.5225975,-112.064992,85014,1,64,4.0,AZ
47253,ZKsVCA89iXMccf3fEhS3iw,"['Restaurants', 'Seafood', 'Cajun/Creole', 'American (Traditional)']",Peoria,1,33.596701,-112.2228886,85381,2,365,4.5,AZ
47257,JVYtwesjVNYNJvAruBOB6A,"['Restaurants', 'Food', 'Salad', 'Fast Food']",Tempe,1,33.383123,-111.964485,85282,1,12,2.0,AZ
47258,FmZMn8-sjyTpOX7orjnt-g,"['Seafood', 'Steakhouses', 'Restaurants', 'Mexican']",Phoenix,0,33.464435,-112.030898,85008,2,3,4.5,AZ
47261,y5bQlEMCMnYba9I5XRzlzA,"['Restaurants', 'Burgers', 'Sandwiches', 'Delis']",Phoenix,1,33.511905,-112.108625,85015,1,77,4.5,AZ
47266,VbqtbvvtNOe-YKA61-fSNA,"['Sports Bars', 'Bars', 'Nightlife', 'Restaurants', 'American (Traditional)']",Phoenix,1,33.509564,-112.0408787,85016,2,260,4.0,AZ
47267,2oQuTgkhY7QlVdfMa8cHgA,"['Cafes', 'Restaurants', 'Cupcakes', 'Desserts', 'Custom Cakes', 'Food', 'Bakeries']",Phoenix,1,33.5106684,-112.029752,85016,2,35,5.0,AZ
47270,l3bmBkr8_Pw3G-QkX0tPrw,"['Thai', 'Restaurants']",Tempe,1,33.4075719,-111.9466755,85282,2,137,4.0,AZ
47272,aXgF2q1ciYIwUS2ULNNCgQ,"['Restaurants', 'Food', 'Coffee & Tea', 'Breakfast & Brunch']",Phoenix,1,33.4943965,-111.9955077,85018,1,65,4.5,AZ
47278,yz66FIUPDKGhILDWzRLeKg,"['Bars', 'Burgers', 'New Mexican Cuisine', 'Pubs', 'Restaurants', 'Sandwiches', 'Nightlife', 'Cocktail Bars']",Peoria,1,33.6354989,-112.2348482,85382,2,148,4.0,AZ
47288,gHnLa_Y6QuyBZiPQKolvIg,"['Lakes', 'Hotels', 'Event Planning & Services', 'Resorts', 'American (Traditional)', 'Restaurants', 'Active Life', 'RV Parks', 'Hotels & Travel']",Roosevelt,1,33.604651,-110.998908,85545,1,9,4.5,AZ
47290,H2RgkjPs3W-CxbyygCJJew,"['Restaurants', 'Chinese', 'Sushi Bars', 'Asian Fusion']",Phoenix,0,33.3481901716,-111.983333291,85044,2,89,4.0,AZ
47291,fSBhe0A6Dfa8JCYccfpMog,"['Breakfast & Brunch', 'Delis', 'Restaurants', 'Food', 'Bagels']",Phoenix,1,33.3479252192,-111.976659435,85044,1,398,4.5,AZ
47293,4YKU46PNs-wCi3TAafrRaQ,"['Restaurants', 'Sandwiches', 'Pizza', 'Italian']",Phoenix,1,33.6266875332,-111.994778866,85032,1,62,3.5,AZ
47294,W35qu-T2Fdj-TNuDAd1lGA,"['Restaurants', 'Pizza']",Scottsdale,0,33.566109,-111.9244817,85253,2,3,3.0,AZ
47298,nVMw0d7zD5Z2VTPDey61qg,"['Burgers', 'Restaurants']",Scottsdale,0,33.5025088,-111.9290233,85251,1,31,4.0,AZ
47301,eVsO9Bx4-fty-uTzWdZKHg,"['Restaurants', 'Mexican']",Phoenix,1,33.4298792,-112.0821418,85007,1,7,3.0,AZ
47302,LVF_M640eZdJN6wX12VrEQ,"['Restaurants', 'Fast Food', 'Burgers']",Phoenix,0,33.448587,-112.072102,85004,1,4,2.5,AZ
47304,sJyogiyZH5EIrdIxFJPJfg,"['Fast Food', 'Restaurants']",Gilbert,1,33.3787787,-111.7402424,85234,1,6,2.5,AZ
47308,edH8L6RxSfQ78R_51QoDWA,"['Breakfast & Brunch', 'Restaurants', 'Food', 'Food Delivery Services']",Scottsdale,1,33.601973,-111.88792,85260,1,23,4.0,AZ
47318,PQWE8a6Opjiuzt7DaX2R6Q,"['Mexican', 'Restaurants']",Phoenix,1,33.6571123677,-111.926736523,85054,2,305,3.5,AZ
47319,LyunOKCJ30PVfAis--hs4A,"['Restaurants', 'Chicken Wings', 'Sandwiches', 'Pizza']",Phoenix,1,33.3925009,-112.0693586,85040,1,20,2.5,AZ
47327,WQ6pTJrDq3eX1qnJFhbNFw,"['Restaurants', 'Cafes', 'Food', 'Coffee Roasteries']",Scottsdale,1,33.5547565,-111.8995026,85258,1,3,5.0,AZ
47345,zO_K6lnNFU2rVZGknB1ApQ,"['Specialty Schools', 'Colleges & Universities', 'Education', 'Cooking Schools', 'Cafes', 'Restaurants']",Scottsdale,0,33.4999272,-111.9256855,85251,0,3,3.5,AZ
47347,YaEPtPnEqh3WSsGq7cL44Q,"['Chinese', 'Restaurants']",Phoenix,0,33.5540954,-112.1001383,85021,1,66,4.0,AZ
47351,pFA2l8MG7hFTmwc6zjDgtA,"['Chinese', 'Restaurants', 'Fast Food']",Peoria,1,33.7102162,-112.2693291,85383,1,30,2.5,AZ
47359,J2ps9nJdXE9Uw4cxitTMEA,"['Restaurants', 'Falafel', 'Salad', 'Mediterranean', 'Steakhouses', 'Greek']",Goodyear,1,33.456514238,-112.394428253,85338,1,96,4.0,AZ
47373,p2OOk46G_AOO0nCWl-eVlg,"['Asian Fusion', 'Fast Food', 'Restaurants', 'Chinese', 'Gluten-Free']",Glendale,1,33.666586,-112.203627,85308,2,108,3.0,AZ
47375,HwjhWHbNp56t-dRiv3-wPA,"['Middle Eastern', 'Greek', 'Mediterranean', 'Halal', 'Restaurants']",Tempe,1,33.4235279,-111.9368564,85281,1,181,4.0,AZ
47381,OQ_JeEWXv1l5nILp1H9yFg,"['Nightlife', 'Bars', 'Restaurants', 'Cocktail Bars', 'Sandwiches', 'Seafood']",El Mirage,1,33.6178143,-112.3252949,85335,2,47,4.0,AZ
47383,LIxNfkk9vgPikLh1W-5f8w,"['Nightlife', 'American (New)', 'Restaurants', 'Bars', 'Cocktail Bars', 'Breakfast & Brunch']",Phoenix,1,33.508891245,-112.029288746,85016,2,65,4.0,AZ
47387,37n2MtSu1Xe8j1ci8jd-0g,"['Fast Food', 'Food Court', 'Mexican', 'Restaurants']",Mesa,1,33.3906732666,-111.689858752,85206,1,9,4.0,AZ
47392,8un5h1h8NXs0hzeVraaPbA,"['Bars', 'Wine Bars', 'Restaurants', 'Nightlife', 'Salad', 'Italian']",Scottsdale,1,33.4873691817,-111.927054742,85251,2,113,3.5,AZ
47404,ezrNxiPJUYLJpDtTQyj9eA,"['Fast Food', 'Restaurants', 'Comfort Food']",Phoenix,0,33.3932579,-112.0459022,85040,1,65,4.5,AZ
47416,oxv2UyI5yF6yawPU20tOxA,"['Nightlife', 'Tex-Mex', 'Bars', 'Beer Bar', 'Restaurants', 'Mexican']",Scottsdale,1,33.4933306,-111.9321082,85251,2,366,3.0,AZ
47417,y83KJBCcnhm-aYqtUJHDHQ,"['Mexican', 'Restaurants']",Glendale,1,33.5353081,-112.1852229,85301,2,34,4.0,AZ
47422,QS3QxI7u5PRdtbGgI0-UsA,"['Sushi Bars', 'Restaurants', 'Japanese']",Scottsdale,1,33.5380294431,-111.90567579,85250,2,298,4.0,AZ
47423,umxki_So2--o08q9bkXK6Q,"['Restaurants', 'Pizza', 'Gluten-Free', 'Italian', 'Food']",Scottsdale,1,33.6371044,-111.922424,85260,2,269,4.0,AZ
47428,hLD8idfE9n-XPJdIqrXEpw,"['Restaurants', 'Breakfast & Brunch']",Peoria,1,33.607300041,-112.263208714,85381,1,21,4.0,AZ
47433,M3UBFrd_W8JVChCxpUDY4Q,"['Restaurants', 'Sandwiches', 'American (New)']",Scottsdale,0,33.634774,-111.917959,85254,1,22,3.0,AZ
47435,H3Gastz2T6iiSRGmlbtoXQ,"['Restaurants', 'Sushi Bars', 'Japanese', 'Pan Asian']",Phoenix,0,33.5105510376,-112.026206558,85016,2,434,3.0,AZ
47448,HkLoNKk2aYhuUKgKCNU0tw,"['Restaurants', 'Pizza']",Phoenix,0,33.5813148,-112.0989931,85029,1,32,4.0,AZ
47450,DvxGK4R1_0LR9837DCOZXg,"['Italian', 'Restaurants', 'Pizza']",Glendale,1,33.5513081,-112.1778479,85301,1,60,4.0,AZ
47452,FqmjFD5UvXz3a_cjm8Unsw,"['Restaurants', 'Food', 'Ice Cream & Frozen Yogurt', 'Fast Food']",Mesa,1,33.390567,-111.6903269,85206,0,3,2.5,AZ
47456,w059owye0VLzpRRW6np74Q,"['Wine Bars', 'Bistros', 'Bars', 'Nightlife', 'Restaurants']",Scottsdale,0,33.6354233137,-111.924278466,85254,2,82,4.0,AZ
47457,2Zeh89IUg7T4dUFjRfqtdg,"['Italian', 'Pizza', 'Restaurants']",Scottsdale,1,33.5853932308,-111.924301269,85254,2,157,4.0,AZ
47460,tEz-_4c1dxqClu9GdX24MQ,"['Greek', 'Restaurants', 'Italian']",Surprise,0,33.637069,-112.3560801,85374,1,19,4.0,AZ
47464,IyVdd_IqwUtzQDTxw2W9qw,"['Steakhouses', 'Bars', 'Nightlife', 'Restaurants']",Glendale,1,33.5329519271,-112.260761889,85305,2,445,2.5,AZ
47468,W39H8GlLXXj6X8E6fgrQ-A,"['Sandwiches', 'Restaurants', 'Fast Food']",Tempe,1,33.3932894,-111.9770216,85282,3,4,2.5,AZ
47469,ad0LjmuXhUGBxTSkve5LZA,"['Restaurants', 'Modern European', 'Polish', 'Scandinavian']",Tempe,0,33.4071624168,-111.910356573,85282,2,179,4.5,AZ
47470,dtQ_nIADFp7AP91H0ttAKA,"['Fast Food', 'Restaurants', 'Burgers']",Chandler,1,33.3064117,-111.8917575,85224,1,114,4.5,AZ
47477,U3D3yO7bGVqIOOPnqHhuWA,"['Mexican', 'Restaurants']",Phoenix,0,33.4933261,-112.2210159,85033,2,5,2.0,AZ
47479,a98_-_s6HGtbtBvBXaeudQ,"['Restaurants', 'Soup', 'Fast Food', 'Salad', 'Delis', 'Sandwiches']",Scottsdale,1,33.6277233,-111.8915451,85260,1,43,4.0,AZ
47482,sPofLIXU9Ifot1n3iAOZHQ,"['Salad', 'Food', 'Fast Food', 'American (New)', 'Coffee & Tea', 'Restaurants']",Mesa,1,33.4373395,-111.7177745,85205,1,82,4.5,AZ
47486,43ddDw5K4a2B9VgQcPn6gQ,"['Restaurants', 'Buffets']",Scottsdale,0,33.4626163,-111.9269743,85257,1,5,2.5,AZ
47487,r9J4uFdWhDgH8poy1KTdDg,"['Chinese', 'Fast Food', 'Restaurants']",Phoenix,1,33.6554113322,-112.031429484,85024,1,21,2.5,AZ
47489,GW2_gqOhKQ7sI4oem6yP9w,"['Restaurants', 'Italian', 'Pizza']",Scottsdale,1,33.5003559,-111.918608,85251,2,14,3.5,AZ
47497,mNpaGTdKjqGV6xnytlr_Nw,"['Food', 'Ice Cream & Frozen Yogurt', 'Restaurants', 'Fast Food', 'Burgers']",Mesa,1,33.3811352,-111.7387821,85206,1,75,3.5,AZ
47498,v_6nTF9bTkDcsh1dLnELMA,"['Pizza', 'Nightlife', 'Bars', 'Sports Bars', 'Chicken Wings', 'Restaurants']",Mesa,1,33.4520966,-111.6829159,85207,2,50,3.5,AZ
